(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(135878, -76, 5);40;מ;135878;(2, 37, 23, 24, 135878);ומחתתיה;2;35826;(2, 37, 23, 6, 35826);6;ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(135878, -76, 5);300;ש;135802;(2, 37, 21, 63, 135802);לששת;3;35808;(2, 37, 21, 16, 35808);16;וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(135878, -76, 5);10;י;135726;(2, 37, 20, 21, 135726);משקדים;5;35790;(2, 37, 20, 4, 35790);4;ובמנרה ארבעה גבעים משקדים כפתריה ופרחיה
(135878, -76, 5);8;ח;135650;(2, 37, 19, 31, 135650);ופרח;4;35773;(2, 37, 19, 7, 35773);7;שלשה גבעים משקדים בקנה האחד כפתר ופרח ושלשה גבעים משקדים בקנה אחד כפתר ופרח כן לששת הקנים היצאים מן המנרה
(135878, -76, 5);10;י;135574;(2, 37, 18, 12, 135574);יצאים;4;35755;(2, 37, 18, 3, 35755);3;וששה קנים יצאים מצדיה שלשה קני מנרה מצדה האחד ושלשה קני מנרה מצדה השני
