(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(193369, 35, 5);40;מ;193369;(4, 4, 14, 43, 193369);המזלגת;2;50991;(4, 4, 14, 13, 50991);13;ונתנו עליו את כל כליו אשר ישרתו עליו בהם את המחתת את המזלגת ואת היעים ואת המזרקת כל כלי המזבח ופרשו עליו כסוי עור תחש ושמו בדיו
(193369, 35, 5);300;ש;193404;(4, 4, 14, 78, 193404);ופרשו;4;50999;(4, 4, 14, 21, 50999);21;ונתנו עליו את כל כליו אשר ישרתו עליו בהם את המחתת את המזלגת ואת היעים ואת המזרקת כל כלי המזבח ופרשו עליו כסוי עור תחש ושמו בדיו
(193369, 35, 5);10;י;193439;(4, 4, 15, 12, 193439);ובניו;4;51008;(4, 4, 15, 3, 51008);3;וכלה אהרן ובניו לכסת את הקדש ואת כל כלי הקדש בנסע המחנה ואחרי כן יבאו בני קהת לשאת ולא יגעו אל הקדש ומתו אלה משא בני קהת באהל מועד
(193369, 35, 5);8;ח;193474;(4, 4, 15, 47, 193474);ואחרי;3;51018;(4, 4, 15, 13, 51018);13;וכלה אהרן ובניו לכסת את הקדש ואת כל כלי הקדש בנסע המחנה ואחרי כן יבאו בני קהת לשאת ולא יגעו אל הקדש ומתו אלה משא בני קהת באהל מועד
(193369, 35, 5);6;ו;193509;(4, 4, 15, 82, 193509);ומתו;4;51028;(4, 4, 15, 23, 51028);23;וכלה אהרן ובניו לכסת את הקדש ואת כל כלי הקדש בנסע המחנה ואחרי כן יבאו בני קהת לשאת ולא יגעו אל הקדש ומתו אלה משא בני קהת באהל מועד
