(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;Found in Word in Text;LetterPositionIndex In Word;WordNumber;WordCoordinatesDWTK;WordNumberInVerse;Found In Verse
(79704, -33, 5);40;מ;79704;(2, 2, 14, 4, 79704);ויאמר;4;21036;(2, 2, 14, 1, 21036);1;ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(79704, -33, 5);300;ש;79671;(2, 2, 13, 22, 79671);אנשים;3;21028;(2, 2, 13, 6, 21028);6;ויצא ביום השני והנה שני אנשים עברים נצים ויאמר לרשע למה תכה רעך
(79704, -33, 5);10;י;79638;(2, 2, 12, 31, 79638);המצרי;5;21020;(2, 2, 12, 10, 21020);10;ויפן כה וכה וירא כי אין איש ויך את המצרי ויטמנהו בחול
(79704, -33, 5);8;ח;79605;(2, 2, 11, 64, 79605);מאחיו;3;21010;(2, 2, 11, 17, 21010);17;ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
(79704, -33, 5);6;ו;79572;(2, 2, 11, 31, 79572);וירא;1;21002;(2, 2, 11, 9, 21002);9;ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
