ס;ר;ב;ד;מ;ב;ה;ש;מ;ל;א;ה;ו;ה;י;ר;ב;ד;י;ו;(4, 1, 1, 1, 1)
ה;ש;ד;ח;ל;ד;ח;א;ב;ד;ע;ו;מ;ל;ה;א;ב;י;נ;י;(4, 1, 1, 21, 21)
ר;א;מ;ם;ת;א;צ;ל;ת;י;נ;ש;ה;ה;נ;ש;ב;י;נ;ש;(4, 1, 1, 41, 41)
ל;כ;ש;א;ר;ת;א;ו;א;ש;ר;מ;א;ל;ם;י;ר;צ;מ;ץ;(4, 1, 1, 61, 61)
ב;ל;ם;ת;ח;פ;ש;מ;ל;ל;א;ר;ש;י;י;נ;ב;ת;ד;ע;(4, 1, 2, 11, 81)
ר;כ;ז;ל;כ;ת;ו;מ;ש;ר;פ;ס;מ;ב;ם;ת;ב;א;ת;י;(4, 1, 2, 31, 101)
מ;ו;ה;נ;ש;ם;י;ר;ש;ע;ן;ב;מ;ם;ת;ל;ג;ל;ג;ל;(4, 1, 2, 51, 121)
ק;פ;ת;ל;א;ר;ש;י;ב;א;ב;צ;א;צ;י;ל;כ;ה;ל;ע;(4, 1, 3, 14, 141)
ו;ן;ר;ה;א;ו;ה;ת;א;ם;ת;א;ב;צ;ל;ם;ת;א;ו;ד;(4, 1, 3, 34, 161)
י;א;ה;ט;מ;ל;ש;י;א;ש;י;א;ו;י;ה;י;ם;כ;ת;א;(4, 1, 4, 2, 181)
ה;ל;א;ו;א;ו;ה;ו;י;ת;ב;א;ת;י;ב;ל;ש;א;ר;ש;(4, 1, 4, 22, 201)
ת;א;ו;ד;מ;ע;י;ר;ש;א;ם;י;ש;נ;א;ה;ת;ו;מ;ש;(4, 1, 5, 5, 221)
א;י;ד;ש;ן;ב;ר;ו;צ;י;ל;א;ן;ב;ו;א;ר;ל;ם;כ;(4, 1, 5, 25, 241)
י;ר;ו;צ;ן;ב;ל;א;י;מ;ל;ש;ן;ו;ע;מ;ש;ל;ר;ו;(4, 1, 5, 45, 261)
נ;י;מ;ע;ן;ב;ן;ו;ש;ח;נ;ה;ד;ו;ה;י;ל;י;ד;ש;(4, 1, 6, 19, 281)
ל;ר;ע;ו;צ;ן;ב;ל;א;נ;ת;נ;ר;כ;ש;ש;י;ל;ב;ד;(4, 1, 7, 18, 301)
