ע;י;ת;ב;ר;ר;י;ע;ה;ד;ד;ב;ה;ב;ש;י;ה;כ;י;א;(32, 1, 1, 1, 1)
ם;י;ו;ג;ב;י;ת;ב;ר;ה;נ;מ;ל;א;כ;ה;ת;י;ה;ם;(32, 1, 1, 21, 21)
כ;ב;ס;מ;ל;ה;ת;י;ה;ת;ו;נ;י;ד;מ;ב;י;ת;ר;ש;(32, 1, 1, 41, 41)
ח;ל;ל;ע;ה;ת;ע;מ;ד;ו;ה;ל;י;ל;ב;ה;כ;ב;ת;ו;(32, 1, 2, 3, 61)
כ;ה;י;ב;ה;א;ל;כ;מ;ם;ח;נ;מ;ה;ל;ן;י;א;ה;י;(32, 1, 2, 23, 81)
ב;י;א;ל;ה;ל;ו;י;ה;ה;ב;ו;ד;ג;ב;ה;י;ע;ר;ל;(32, 1, 2, 43, 101)
ע;ב;ר;מ;ו;י;נ;ע;מ;ה;ד;ו;ה;י;ה;ת;ל;ג;ם;י;(32, 1, 2, 63, 121)
א;צ;מ;א;ל;ם;י;ו;ג;ב;ה;ב;ש;י;א;י;ה;ה;ד;ב;(32, 1, 3, 19, 141)
י;ב;ה;ו;ג;י;ש;ה;ה;י;פ;ד;ר;ל;כ;ח;ו;נ;מ;ה;(32, 1, 3, 39, 161)
ת;ו;ל;ב;א;ן;ו;י;צ;י;כ;ר;ד;ם;י;ר;צ;מ;ה;ן;(32, 1, 3, 59, 181)
ו;ש;ה;י;ר;ע;ש;ל;כ;ד;ע;ו;מ;י;א;ב;י;ל;ב;מ;(32, 1, 4, 14, 201)
ת;ל;ו;ת;ב;ם;י;ח;נ;א;נ;ה;י;נ;ה;כ;ן;י;מ;מ;(32, 1, 4, 34, 221)
ר;צ;ו;י;ה;ה;ל;ר;מ;א;י;ה;ו;ת;ו;ג;ו;נ;ה;י;(32, 1, 4, 54, 241)
ה;ו;ה;י;י;כ;ו;ל;ש;ה;י;ב;י;א;ש;א;ר;ל;ה;י;(32, 1, 5, 6, 261)
ה;ה;י;ל;ל;ו;ע;ה;י;ע;ש;פ;ב;ר;ל;ע;ה;ג;ו;ה;(32, 1, 5, 26, 281)
ת;ב;ן;מ;א;צ;י;ו;ר;צ;י;נ;פ;ל;י;ב;ש;ו;כ;ל;(32, 1, 5, 46, 301)
י;א;כ;ה;י;ר;ש;ו;י;ה;ה;ר;ד;ה;ל;כ;ן;ו;י;צ;(32, 1, 6, 9, 321)
ל;ב;ו;כ;ל;י;ו;ה;ע;ר;מ;ו;א;צ;מ;א;ל;ם;י;ל;(32, 1, 6, 29, 341)
ל;ש;ו;ר;י;ה;ר;כ;ז;ף;ד;ו;ר;י;נ;פ;ל;ח;כ;א;(32, 1, 6, 49, 361)
