שרה;505
לאמר;271
לא;31
צחקתי;608
כי;30
יראה;216
ויאמר;257
לא;31
כי;30
צחקת;598
ויקמו;162
משם;380
האנשים;406
וישקפו;502
על;100
פני;140
סדם;104
ואברהם;254
הלך;55
עמם;150
לשלחם;408
ויהוה;32
אמר;241
המכסה;130
אני;61
מאברהם;288
אשר;501
אני;61
עשה;375
ואברהם;254
היו;21
יהיה;30
לגוי;49
גדול;43
ועצום;212
ונברכו;284
בו;8
כל;50
גויי;29
הארץ;296
כי;30
ידעתיו;500
למען;190
אשר;501
יצוה;111
את;401
בניו;68
ואת;407
ביתו;418
אחריו;225
ושמרו;552
דרך;224
יהוה;26
לעשות;806
צדקה;199
ומשפט;435
למען;190
הביא;18
יהוה;26
על;100
אברהם;248
את;401
אשר;501
דבר;206
עליו;116
ויאמר;257
יהוה;26
זעקת;577
סדם;104
ועמרה;321
כי;30
רבה;207
וחטאתם;464
כי;30
כבדה;31
מאד;45
ארדה;210
נא;51
ואראה;213
הכצעקתה;690
הבאה;13
אלי;41
עשו;376
כלה;55
ואם;47
לא;31
אדעה;80
ויפנו;152
משם;380
האנשים;406
וילכו;72
סדמה;109
ואברהם;254
עודנו;136
עמד;114
לפני;170
יהוה;26
ויגש;319
אברהם;248
ויאמר;257
האף;86
תספה;545
צדיק;204
עם;110
רשע;570
אולי;47
יש;310
חמשים;398
צדיקם;244
בתוך;428
העיר;285
האף;86
תספה;545
ולא;37
תשא;701
למקום;216
למען;190
חמשים;398
הצדיקם;249
אשר;501
בקרבה;309
חללה;73
לך;50
מעשת;810
כדבר;226
הזה;17
להמית;485
צדיק;204
עם;110
רשע;570
והיה;26
כצדיק;224
כרשע;590
חללה;73
לך;50
השפט;394
כל;50
הארץ;296
לא;31
יעשה;385
משפט;429
ויאמר;257
יהוה;26
אם;41
אמצא;132
בסדם;106
חמשים;398
צדיקם;244
בתוך;428
העיר;285
ונשאתי;767
לכל;80
המקום;191
בעבורם;320
ויען;136
אברהם;248
ויאמר;257
הנה;60
נא;51
הואלתי;452
לדבר;236
אל;31
אדני;65
ואנכי;87
עפר;350
ואפר;287
אולי;47
יחסרון;334
חמשים;398
הצדיקם;249
חמשה;353
התשחית;1123
בחמשה;355
את;401
כל;50
העיר;285
ויאמר;257
לא;31
אשחית;719
אם;41
אמצא;132
שם;340
ארבעים;323
וחמשה;359
ויסף;156
עוד;80
לדבר;236
אליו;47
ויאמר;257
אולי;47
ימצאון;197
שם;340
ארבעים;323
ויאמר;257
לא;31
אעשה;376
בעבור;280
הארבעים;328
ויאמר;257
אל;31
נא;51
יחר;218
לאדני;95
ואדברה;218
אולי;47
ימצאון;197
שם;340
שלשים;680
ויאמר;257
לא;31
אעשה;376
אם;41
אמצא;132
שם;340
שלשים;680
ויאמר;257
הנה;60
נא;51
הואלתי;452
לדבר;236
אל;31
אדני;65
אולי;47
ימצאון;197
שם;340
עשרים;620
ויאמר;257
לא;31
אשחית;719
בעבור;280
העשרים;625
ויאמר;257
אל;31
נא;51
יחר;218
לאדני;95
ואדברה;218
אך;21
הפעם;195
אולי;47
ימצאון;197
שם;340
עשרה;575
ויאמר;257
לא;31
אשחית;719
בעבור;280
העשרה;580
וילך;66
יהוה;26
כאשר;521
כלה;55
לדבר;236
אל;31
אברהם;248
ואברהם;254
שב;302
למקמו;216
ויבאו;25
שני;360
המלאכים;146
סדמה;109
בערב;274
ולוט;51
ישב;312
בשער;572
סדם;104
וירא;217
לוט;45
ויקם;156
לקראתם;771
וישתחו;730
אפים;131
ארצה;296
ויאמר;257
הנה;60
נא;51
אדני;65
סורו;272
נא;51
אל;31
בית;412
עבדכם;136
ולינו;102
ורחצו;310
רגליכם;303
והשכמתם;811
והלכתם;501
לדרככם;314
ויאמרו;263
לא;31
כי;30
ברחוב;218
נלין;140
ויפצר;386
בם;42
מאד;45
ויסרו;282
אליו;47
ויבאו;25
אל;31
ביתו;418
ויעש;386
להם;75
משתה;745
ומצות;542
אפה;86
ויאכלו;73
טרם;249
ישכבו;338
ואנשי;367
העיר;285
אנשי;361
סדם;104
נסבו;118
על;100
הבית;417
מנער;360
ועד;80
זקן;157
כל;50
העם;115
מקצה;235
ויקראו;323
אל;31
לוט;45
ויאמרו;263
לו;36
איה;16
האנשים;406
אשר;501
באו;9
אליך;61
הלילה;80
הוציאם;152
אלינו;97
ונדעה;135
אתם;441
ויצא;107
אלהם;76
לוט;45
הפתחה;498
והדלת;445
סגר;263
אחריו;225
ויאמר;257
אל;31
נא;51
אחי;19
תרעו;676
הנה;60
נא;51
לי;40
שתי;710
בנות;458
אשר;501
לא;31
ידעו;90
איש;311
אוציאה;113
נא;51
אתהן;456
אליכם;101
ועשו;382
להן;85
כטוב;37
בעיניכם;202
רק;300
לאנשים;431
האל;36
אל;31
תעשו;776
דבר;206
כי;30
על;100
כן;70
באו;9
בצל;122
קרתי;710
ויאמרו;263
גש;303
הלאה;41
ויאמרו;263
האחד;18
בא;3
לגור;239
וישפט;405
שפוט;395
עתה;475
נרע;320
לך;50
מהם;85
ויפצרו;392
באיש;313
בלוט;47
מאד;45
ויגשו;325
לשבר;532
הדלת;439
וישלחו;360
האנשים;406
את;401
ידם;54
ויביאו;35
את;401
לוט;45
אליהם;86
הביתה;422
ואת;407
הדלת;439
סגרו;269
ואת;407
האנשים;406
אשר;501
פתח;488
הבית;417
הכו;31
בסנורים;368
מקטן;199
ועד;80
גדול;43
וילאו;53
למצא;161
הפתח;493
ויאמרו;263
האנשים;406
אל;31
לוט;45
עד;74
מי;50
לך;50
פה;85
חתן;458
ובניך;88
ובנתיך;488
וכל;56
אשר;501
לך;50
בעיר;282
הוצא;102
מן;90
המקום;191
כי;30
משחתים;798
אנחנו;115
את;401
המקום;191
הזה;17
כי;30
גדלה;42
צעקתם;700
את;401
פני;140
יהוה;26
וישלחנו;410
יהוה;26
לשחתה;743
ויצא;107
לוט;45
וידבר;222
אל;31
חתניו;474
לקחי;148
בנתיו;468
ויאמר;257
קומו;152
צאו;97
מן;90
המקום;191
הזה;17
כי;30
משחית;758
יהוה;26
את;401
העיר;285
ויהי;31
כמצחק;258
בעיני;142
חתניו;474
וכמו;72
השחר;513
עלה;105
ויאיצו;123
המלאכים;146
בלוט;47
לאמר;271
קום;146
קח;108
את;401
אשתך;721
ואת;407
שתי;710
בנתיך;482
הנמצאת;586
פן;130
תספה;545
בעון;128
העיר;285
ויתמהמה;506
ויחזקו;137
האנשים;406
בידו;22
וביד;22
אשתו;707
וביד;22
שתי;710
בנתיו;468
בחמלת;480
יהוה;26
עליו;116
ויצאהו;118
וינחהו;85
מחוץ;144
לעיר;310
ויהי;31
כהוציאם;172
אתם;441
החוצה;114
ויאמר;257
המלט;84
על;100
נפשך;450
אל;31
תביט;421
אחריך;239
ואל;37
תעמד;514
בכל;52
הככר;245
ההרה;215
המלט;84
פן;130
תספה;545
ויאמר;257
לוט;45
אלהם;76
אל;31
נא;51
אדני;65
הנה;60
נא;51
מצא;131
עבדך;96
חן;58
בעיניך;162
ותגדל;443
חסדך;92
אשר;501
עשית;780
עמדי;124
להחיות;459
את;401
נפשי;440
ואנכי;87
לא;31
אוכל;57
להמלט;114
ההרה;215
פן;130
תדבקני;566
הרעה;280
ומתי;456
הנה;60
נא;51
העיר;285
הזאת;413
קרבה;307
לנוס;146
שמה;345
והיא;22
מצער;400
אמלטה;85
נא;51
שמה;345
הלא;36
מצער;400
הוא;12
ותחי;424
נפשי;440
ויאמר;257
אליו;47
הנה;60
נשאתי;761
פניך;160
גם;43
לדבר;236
הזה;17
לבלתי;472
הפכי;115
את;401
העיר;285
אשר;501
דברת;606
מהר;245
המלט;84
שמה;345
כי;30
לא;31
אוכל;57
לעשות;806
דבר;206
עד;74
באך;23
שמה;345
על;100
כן;70
קרא;301
שם;340
העיר;285
צוער;366
השמש;645
יצא;101
על;100
הארץ;296
ולוט;51
בא;3
צערה;365
ויהוה;32
המטיר;264
על;100
סדם;104
ועל;106
עמרה;315
גפרית;693
ואש;307
מאת;441
יהוה;26
מן;90
השמים;395
ויהפך;121
את;401
הערים;325
האל;36
ואת;407
כל;50
הככר;245
ואת;407
כל;50
ישבי;322
הערים;325
וצמח;144
האדמה;55
ותבט;417
אשתו;707
מאחריו;265
ותהי;421
נציב;152
מלח;78
וישכם;376
אברהם;248
בבקר;304
אל;31
המקום;191
אשר;501
עמד;114
שם;340
את;401
פני;140
יהוה;26
וישקף;496
על;100
פני;140
סדם;104
ועמרה;321
ועל;106
כל;50
פני;140
ארץ;291
הככר;245
וירא;217
והנה;66
עלה;105
קיטר;319
הארץ;296
כקיטר;339
הכבשן;377
ויהי;31
בשחת;710
אלהים;86
את;401
ערי;280
הככר;245
ויזכר;243
אלהים;86
את;401
אברהם;248
וישלח;354
את;401
לוט;45
מתוך;466
ההפכה;115
בהפך;107
את;401
הערים;325
אשר;501
ישב;312
בהן;57
לוט;45
ויעל;116
לוט;45
מצוער;406
וישב;318
בהר;207
ושתי;716
בנתיו;468
עמו;116
כי;30
ירא;211
לשבת;732
בצוער;368
וישב;318
במערה;317
הוא;12
ושתי;716
בנתיו;468
ותאמר;647
הבכירה;242
אל;31
הצעירה;380
אבינו;69
זקן;157
ואיש;317
אין;61
בארץ;293
לבוא;39
עלינו;166
כדרך;244
כל;50
הארץ;296
לכה;55
נשקה;455
את;401
אבינו;69
יין;70
ונשכבה;383
עמו;116
ונחיה;79
מאבינו;109
זרע;277
ותשקין;866
את;401
אביהן;68
יין;70
בלילה;77
הוא;12
ותבא;409
הבכירה;242
ותשכב;728
את;401
אביה;18
ולא;37
ידע;84
בשכבה;329
ובקומה;159
ויהי;31
ממחרת;688
ותאמר;647
הבכירה;242
אל;31
הצעירה;380
הן;55
שכבתי;732
אמש;341
את;401
אבי;13
נשקנו;506
יין;70
גם;43
הלילה;80
ובאי;19
שכבי;332
עמו;116
ונחיה;79
מאבינו;109
זרע;277
ותשקין;866
גם;43
בלילה;77
ההוא;17
את;401
אביהן;68
יין;70
ותקם;546
הצעירה;380
ותשכב;728
עמו;116
ולא;37
ידע;84
בשכבה;329
ובקמה;153
ותהרין;671
שתי;710
בנות;458
לוט;45
מאביהן;108
ותלד;440
הבכירה;242
בן;52
ותקרא;707
שמו;346
מואב;49
הוא;12
אבי;13
מואב;49
עד;74
היום;61
והצעירה;386
גם;43
הוא;12
ילדה;49
בן;52
ותקרא;707
שמו;346
בן;52
עמי;120
הוא;12
אבי;13
בני;62
עמון;166
עד;74
היום;61
ויסע;146
משם;380
אברהם;248
ארצה;296
הנגב;60
וישב;318
בין;62
קדש;404
ובין;68
שור;506
ויגר;219
בגרר;405
ויאמר;257
אברהם;248
אל;31
שרה;505
אשתו;707
אחתי;419
הוא;12
וישלח;354
אבימלך;103
מלך;90
גרר;403
ויקח;124
את;401
שרה;505
ויבא;19
אלהים;86
אל;31
אבימלך;103
בחלום;86
הלילה;80
ויאמר;257
לו;36
הנך;75
מת;440
על;100
האשה;311
אשר;501
לקחת;538
והוא;18
בעלת;502
בעל;102
ואבימלך;109
לא;31
קרב;302
אליה;46
ויאמר;257
אדני;65
הגוי;24
גם;43
צדיק;204
תהרג;608
הלא;36
הוא;12
אמר;241
לי;40
אחתי;419
הוא;12
והיא;22
גם;43
הוא;12
אמרה;246
אחי;19
הוא;12
בתם;442
לבבי;44
ובנקין;218
כפי;110
עשיתי;790
זאת;408
ויאמר;257
אליו;47
האלהים;91
בחלם;80
גם;43
אנכי;81
ידעתי;494
כי;30
בתם;442
לבבך;54
עשית;780
זאת;408
ואחשך;335
גם;43
אנכי;81
אותך;427
מחטו;63
לי;40
על;100
כן;70
לא;31
נתתיך;880
לנגע;153
אליה;46
ועתה;481
השב;307
אשת;701
האיש;316
כי;30
נביא;63
הוא;12
ויתפלל;556
בעדך;96
וחיה;29
ואם;47
אינך;81
משיב;352
דע;74
כי;30
מות;446
תמות;846
אתה;406
וכל;56
אשר;501
לך;50
וישכם;376
אבימלך;103
בבקר;304
ויקרא;317
לכל;80
עבדיו;92
וידבר;222
את;401
כל;50
הדברים;261
האלה;41
באזניהם;115
וייראו;233
האנשים;406
מאד;45
ויקרא;317
אבימלך;103
לאברהם;278
ויאמר;257
לו;36
מה;45
עשית;780
לנו;86
ומה;51
חטאתי;428
לך;50
כי;30
הבאת;408
עלי;110
ועל;106
ממלכתי;540
חטאה;23
גדלה;42
מעשים;460
אשר;501
לא;31
יעשו;386
עשית;780
עמדי;124
ויאמר;257
אבימלך;103
אל;31
אברהם;248
מה;45
ראית;611
כי;30
עשית;780
את;401
הדבר;211
הזה;17
ויאמר;257
אברהם;248
כי;30
אמרתי;651
רק;300
אין;61
יראת;611
אלהים;86
במקום;188
הזה;17
והרגוני;280
על;100
דבר;206
אשתי;711
וגם;49
אמנה;96
אחתי;419
בת;402
אבי;13
הוא;12
אך;21
לא;31
בת;402
אמי;51
ותהי;421
לי;40
לאשה;336
ויהי;31
כאשר;521
התעו;481
אתי;411
אלהים;86
מבית;452
אבי;13
ואמר;247
לה;35
זה;12
חסדך;92
אשר;501
תעשי;780
עמדי;124
אל;31
כל;50
המקום;191
אשר;501
נבוא;59
שמה;345
אמרי;251
לי;40
אחי;19
הוא;12
ויקח;124
אבימלך;103
צאן;141
ובקר;308
ועבדים;132
ושפחת;794
ויתן;466
לאברהם;278
וישב;318
לו;36
את;401
שרה;505
אשתו;707
ויאמר;257
אבימלך;103
הנה;60
ארצי;301
לפניך;190
בטוב;19
בעיניך;162
שב;302
ולשרה;541
אמר;241
הנה;60
נתתי;860
אלף;111
כסף;160
לאחיך;69
הנה;60
הוא;12
לך;50
כסות;486
עינים;180
לכל;80
אשר;501
אתך;421
ואת;407
כל;50
ונכחת;484
ויתפלל;556
אברהם;248
אל;31
האלהים;91
וירפא;297
אלהים;86
את;401
אבימלך;103
ואת;407
אשתו;707
ואמהתיו;468
וילדו;56
כי;30
עצר;360
עצר;360
יהוה;26
בעד;76
כל;50
רחם;248
לבית;442
אבימלך;103
על;100
דבר;206
שרה;505
אשת;701
אברהם;248
ויהוה;32
פקד;184
את;401
שרה;505
כאשר;521
אמר;241
ויעש;386
יהוה;26
לשרה;535
כאשר;521
דבר;206
ותהר;611
ותלד;440
שרה;505
לאברהם;278
בן;52
לזקניו;203
למועד;150
אשר;501
דבר;206
אתו;407
אלהים;86
ויקרא;317
אברהם;248
את;401
שם;340
בנו;58
הנולד;95
לו;36
אשר;501
ילדה;49
לו;36
שרה;505
יצחק;208
וימל;86
אברהם;248
את;401
יצחק;208
בנו;58
בן;52
שמנת;790
ימים;100
כאשר;521
צוה;101
אתו;407
אלהים;86
ואברהם;254
בן;52
מאת;441
שנה;355
בהולד;47
לו;36
את;401
יצחק;208
בנו;58
ותאמר;647
שרה;505
צחק;198
עשה;375
לי;40
אלהים;86
כל;50
השמע;415
יצחק;208
לי;40
ותאמר;647
מי;50
מלל;100
לאברהם;278
היניקה;180
בנים;102
שרה;505
כי;30
ילדתי;454
בן;52
לזקניו;203
ויגדל;53
הילד;49
ויגמל;89
ויעש;386
אברהם;248
משתה;745
גדול;43
ביום;58
הגמל;78
את;401
יצחק;208
ותרא;607
שרה;505
את;401
בן;52
הגר;208
המצרית;745
אשר;501
ילדה;49
לאברהם;278
מצחק;238
ותאמר;647
לאברהם;278
גרש;503
האמה;51
הזאת;413
ואת;407
בנה;57
כי;30
לא;31
יירש;520
בן;52
האמה;51
הזאת;413
עם;110
בני;62
עם;110
יצחק;208
וירע;286
הדבר;211
מאד;45
בעיני;142
אברהם;248
על;100
אודת;411
בנו;58
ויאמר;257
אלהים;86
אל;31
אברהם;248
אל;31
ירע;280
בעיניך;162
על;100
הנער;325
ועל;106
אמתך;461
כל;50
אשר;501
תאמר;641
אליך;61
שרה;505
שמע;410
בקלה;137
כי;30
ביצחק;210
יקרא;311
לך;50
זרע;277
וגם;49
את;401
בן;52
האמה;51
לגוי;49
אשימנו;407
כי;30
זרעך;297
הוא;12
וישכם;376
אברהם;248
בבקר;304
ויקח;124
לחם;78
וחמת;454
מים;90
ויתן;466
אל;31
הגר;208
שם;340
על;100
שכמה;365
ואת;407
הילד;49
וישלחה;359
ותלך;456
ותתע;876
במדבר;248
באר;203
שבע;372
ויכלו;72
המים;95
מן;90
החמת;453
ותשלך;756
את;401
הילד;49
תחת;808
אחד;13
השיחם;363
ותלך;456
ותשב;708
לה;35
מנגד;97
הרחק;313
כמטחוי;93
קשת;800
כי;30
אמרה;246
אל;31
אראה;207
במות;448
הילד;49
ותשב;708
מנגד;97
ותשא;707
את;401
קלה;135
ותבך;428
וישמע;426
אלהים;86
את;401
קול;136
הנער;325
ויקרא;317
מלאך;91
אלהים;86
אל;31
הגר;208
מן;90
השמים;395
ויאמר;257
לה;35
מה;45
לך;50
הגר;208
אל;31
תיראי;621
כי;30
שמע;410
אלהים;86
אל;31
קול;136
הנער;325
באשר;503
הוא;12
שם;340
קומי;156
שאי;311
את;401
הנער;325
והחזיקי;146
את;401
ידך;34
בו;8
כי;30
לגוי;49
גדול;43
אשימנו;407
ויפקח;204
אלהים;86
את;401
עיניה;145
ותרא;607
באר;203
מים;90
ותלך;456
ותמלא;477
את;401
החמת;453
מים;90
ותשק;806
את;401
הנער;325
ויהי;31
אלהים;86
את;401
הנער;325
ויגדל;53
וישב;318
במדבר;248
ויהי;31
רבה;207
קשת;800
וישב;318
במדבר;248
פארן;331
ותקח;514
לו;36
אמו;47
אשה;306
מארץ;331
מצרים;380
ויהי;31
בעת;472
ההוא;17
ויאמר;257
אבימלך;103
ופיכל;146
שר;500
צבאו;99
אל;31
אברהם;248
לאמר;271
אלהים;86
עמך;130
בכל;52
אשר;501
אתה;406
עשה;375
ועתה;481
השבעה;382
לי;40
באלהים;88
הנה;60
אם;41
תשקר;1000
לי;40
ולניני;156
ולנכדי;120
כחסד;92
אשר;501
עשיתי;790
עמך;130
תעשה;775
עמדי;124
ועם;116
הארץ;296
אשר;501
גרתה;608
בה;7
ויאמר;257
אברהם;248
אנכי;81
אשבע;373
והוכח;45
אברהם;248
את;401
אבימלך;103
על;100
אדות;411
באר;203
המים;95
אשר;501
גזלו;46
עבדי;86
אבימלך;103
ויאמר;257
אבימלך;103
לא;31
ידעתי;494
מי;50
עשה;375
את;401
הדבר;211
הזה;17
וגם;49
אתה;406
לא;31
הגדת;412
לי;40
וגם;49
אנכי;81
לא;31
שמעתי;820
בלתי;442
היום;61
ויקח;124
אברהם;248
צאן;141
ובקר;308
ויתן;466
לאבימלך;133
ויכרתו;642
שניהם;405
ברית;612
ויצב;108
אברהם;248
את;401
שבע;372
כבשת;722
הצאן;146
לבדהן;91
ויאמר;257
אבימלך;103
אל;31
אברהם;248
מה;45
הנה;60
שבע;372
כבשת;722
האלה;41
אשר;501
הצבת;497
לבדנה;91
ויאמר;257
כי;30
את;401
שבע;372
כבשת;722
תקח;508
מידי;64
בעבור;280
תהיה;420
לי;40
לעדה;109
כי;30
חפרתי;698
את;401
הבאר;208
הזאת;413
על;100
כן;70
קרא;301
למקום;216
ההוא;17
באר;203
שבע;372
כי;30
שם;340
נשבעו;428
שניהם;405
ויכרתו;642
ברית;612
בבאר;205
שבע;372
ויקם;156
אבימלך;103
ופיכל;146
שר;500
צבאו;99
וישבו;324
אל;31
ארץ;291
פלשתים;860
ויטע;95
אשל;331
בבאר;205
שבע;372
ויקרא;317
שם;340
בשם;342
יהוה;26
אל;31
עולם;146
ויגר;219
אברהם;248
בארץ;293
פלשתים;860
ימים;100
רבים;252
ויהי;31
אחר;209
הדברים;261
האלה;41
והאלהים;97
נסה;115
את;401
אברהם;248
ויאמר;257
אליו;47
אברהם;248
ויאמר;257
הנני;115
ויאמר;257
קח;108
נא;51
את;401
בנך;72
את;401
יחידך;52
אשר;501
אהבת;408
את;401
יצחק;208
ולך;56
לך;50
אל;31
ארץ;291
המריה;260
והעלהו;122
שם;340
לעלה;135
על;100
אחד;13
ההרים;260
אשר;501
אמר;241
אליך;61
וישכם;376
אברהם;248
בבקר;304
ויחבש;326
את;401
חמרו;254
ויקח;124
את;401
שני;360
נעריו;336
אתו;407
ואת;407
יצחק;208
בנו;58
ויבקע;188
עצי;170
עלה;105
ויקם;156
וילך;66
אל;31
המקום;191
אשר;501
אמר;241
לו;36
האלהים;91
ביום;58
השלישי;655
וישא;317
אברהם;248
את;401
עיניו;146
וירא;217
את;401
המקום;191
מרחק;348
ויאמר;257
אברהם;248
אל;31
נעריו;336
שבו;308
לכם;90
פה;85
עם;110
החמור;259
ואני;67
והנער;331
נלכה;105
עד;74
כה;25
ונשתחוה;775
ונשובה;369
אליכם;101
ויקח;124
אברהם;248
את;401
עצי;170
העלה;110
וישם;356
על;100
יצחק;208
בנו;58
ויקח;124
בידו;22
את;401
האש;306
ואת;407
המאכלת;496
וילכו;72
שניהם;405
יחדו;28
ויאמר;257
יצחק;208
אל;31
אברהם;248
אביו;19
ויאמר;257
אבי;13
ויאמר;257
הנני;115
בני;62
ויאמר;257
הנה;60
האש;306
והעצים;221
ואיה;22
השה;310
לעלה;135
ויאמר;257
אברהם;248
אלהים;86
יראה;216
לו;36
השה;310
לעלה;135
בני;62
וילכו;72
שניהם;405
יחדו;28
ויבאו;25
אל;31
המקום;191
אשר;501
אמר;241
לו;36
האלהים;91
ויבן;68
שם;340
אברהם;248
את;401
המזבח;62
ויערך;306
את;401
העצים;215
ויעקד;190
את;401
יצחק;208
בנו;58
וישם;356
אתו;407
על;100
המזבח;62
ממעל;180
לעצים;240
וישלח;354
אברהם;248
את;401
ידו;20
ויקח;124
את;401
המאכלת;496
לשחט;347
את;401
בנו;58
ויקרא;317
אליו;47
מלאך;91
יהוה;26
מן;90
השמים;395
ויאמר;257
אברהם;248
אברהם;248
ויאמר;257
הנני;115
ויאמר;257
אל;31
תשלח;738
ידך;34
אל;31
הנער;325
ואל;37
תעש;770
לו;36
מאומה;92
כי;30
עתה;475
ידעתי;494
כי;30
ירא;211
אלהים;86
אתה;406
ולא;37
חשכת;728
את;401
בנך;72
את;401
יחידך;52
ממני;140
וישא;317
אברהם;248
את;401
עיניו;146
וירא;217
והנה;66
איל;41
אחר;209
נאחז;66
בסבך;84
בקרניו;368
וילך;66
אברהם;248
ויקח;124
את;401
האיל;46
ויעלהו;127
לעלה;135
תחת;808
בנו;58
ויקרא;317
אברהם;248
שם;340
המקום;191
ההוא;17
יהוה;26
יראה;216
אשר;501
יאמר;251
היום;61
בהר;207
יהוה;26
יראה;216
ויקרא;317
מלאך;91
יהוה;26
אל;31
אברהם;248
שנית;760
מן;90
השמים;395
ויאמר;257
בי;12
נשבעתי;832
נאם;91
יהוה;26
כי;30
יען;130
אשר;501
עשית;780
את;401
הדבר;211
הזה;17
ולא;37
חשכת;728
את;401
בנך;72
את;401
יחידך;52
כי;30
ברך;222
אברכך;243
והרבה;218
ארבה;208
את;401
זרעך;297
ככוכבי;78
השמים;395
וכחול;70
אשר;501
על;100
שפת;780
הים;55
וירש;516
זרעך;297
את;401
שער;570
איביו;29
והתברכו;639
בזרעך;299
כל;50
גויי;29
הארץ;296
עקב;172
אשר;501
שמעת;810
בקלי;142
וישב;318
אברהם;248
אל;31
נעריו;336
ויקמו;162
וילכו;72
יחדו;28
אל;31
באר;203
שבע;372
וישב;318
אברהם;248
בבאר;205
שבע;372
ויהי;31
אחרי;219
הדברים;261
האלה;41
ויגד;23
לאברהם;278
לאמר;271
הנה;60
ילדה;49
מלכה;95
גם;43
הוא;12
בנים;102
לנחור;294
אחיך;39
את;401
עוץ;166
בכרו;228
ואת;407
בוז;15
אחיו;25
ואת;407
קמואל;177
אבי;13
ארם;241
ואת;407
כשד;324
ואת;407
חזו;21
ואת;407
פלדש;414
ואת;407
ידלף;124
ואת;407
בתואל;439
ובתואל;445
ילד;44
את;401
רבקה;307
שמנה;395
אלה;36
ילדה;49
מלכה;95
לנחור;294
אחי;19
אברהם;248
ופילגשו;435
ושמה;351
ראומה;252
ותלד;440
גם;43
הוא;12
את;401
טבח;19
ואת;407
גחם;51
ואת;407
תחש;708
ואת;407
מעכה;135
ויהיו;37
חיי;28
שרה;505
מאה;46
שנה;355
ועשרים;626
שנה;355
ושבע;378
שנים;400
שני;360
חיי;28
שרה;505
ותמת;846
שרה;505
בקרית;712
ארבע;273
הוא;12
חברון;266
בארץ;293
כנען;190
ויבא;19
אברהם;248
לספד;174
לשרה;535
ולבכתה;463
ויקם;156
אברהם;248
מעל;140
פני;140
מתו;446
וידבר;222
אל;31
בני;62
חת;408
לאמר;271
גר;203
ותושב;714
אנכי;81
עמכם;170
תנו;456
לי;40
אחזת;416
קבר;302
עמכם;170
ואקברה;314
מתי;450
מלפני;210
ויענו;142
בני;62
חת;408
את;401
אברהם;248
לאמר;271
לו;36
שמענו;466
אדני;65
נשיא;361
אלהים;86
אתה;406
בתוכנו;484
במבחר;252
קברינו;368
קבר;302
את;401
מתך;460
איש;311
ממנו;136
את;401
קברו;308
לא;31
יכלה;65
ממך;100
מקבר;342
מתך;460
ויקם;156
אברהם;248
וישתחו;730
לעם;140
הארץ;296
לבני;92
חת;408
וידבר;222
אתם;441
לאמר;271
אם;41
יש;310
את;401
נפשכם;490
לקבר;332
את;401
מתי;450
מלפני;210
שמעוני;476
ופגעו;165
לי;40
בעפרון;408
בן;52
צחר;298
ויתן;466
לי;40
את;401
מערת;710
המכפלה;180
אשר;501
לו;36
אשר;501
בקצה;197
שדהו;315
בכסף;162
מלא;71
יתננה;515
לי;40
בתוככם;488
לאחזת;446
קבר;302
ועפרון;412
ישב;312
בתוך;428
בני;62
חת;408
ויען;136
עפרון;406
החתי;423
את;401
אברהם;248
באזני;70
בני;62
חת;408
לכל;80
באי;13
שער;570
עירו;286
לאמר;271
לא;31
אדני;65
שמעני;470
השדה;314
נתתי;860
לך;50
והמערה;326
אשר;501
בו;8
לך;50
נתתיה;865
לעיני;170
בני;62
עמי;120
נתתיה;865
לך;50
קבר;302
מתך;460
וישתחו;730
אברהם;248
לפני;170
עם;110
הארץ;296
וידבר;222
אל;31
עפרון;406
באזני;70
עם;110
הארץ;296
לאמר;271
אך;21
אם;41
אתה;406
לו;36
שמעני;470
נתתי;860
כסף;160
השדה;314
קח;108
ממני;140
ואקברה;314
את;401
מתי;450
שמה;345
ויען;136
עפרון;406
את;401
אברהם;248
לאמר;271
לו;36
אדני;65
שמעני;470
ארץ;291
ארבע;273
מאת;441
שקל;430
כסף;160
ביני;72
ובינך;88
מה;45
הוא;12
ואת;407
מתך;460
קבר;302
וישמע;426
אברהם;248
אל;31
עפרון;406
וישקל;446
אברהם;248
לעפרן;430
את;401
הכסף;165
אשר;501
דבר;206
באזני;70
בני;62
חת;408
ארבע;273
מאות;447
שקל;430
כסף;160
עבר;272
לסחר;298
ויקם;156
שדה;309
עפרון;406
אשר;501
במכפלה;177
אשר;501
לפני;170
ממרא;281
השדה;314
והמערה;326
אשר;501
בו;8
וכל;56
העץ;165
אשר;501
בשדה;311
אשר;501
בכל;52
גבלו;41
סביב;74
לאברהם;278
למקנה;225
לעיני;170
בני;62
חת;408
בכל;52
באי;13
שער;570
עירו;286
ואחרי;225
כן;70
קבר;302
אברהם;248
את;401
שרה;505
אשתו;707
אל;31
מערת;710
שדה;309
המכפלה;180
על;100
פני;140
ממרא;281
הוא;12
חברון;266
בארץ;293
כנען;190
ויקם;156
השדה;314
והמערה;326
אשר;501
בו;8
לאברהם;278
לאחזת;446
קבר;302
מאת;441
בני;62
חת;408
ואברהם;254
זקן;157
בא;3
בימים;102
ויהוה;32
ברך;222
את;401
אברהם;248
בכל;52
ויאמר;257
אברהם;248
אל;31
עבדו;82
זקן;157
ביתו;418
המשל;375
בכל;52
אשר;501
לו;36
שים;350
נא;51
ידך;34
תחת;808
ירכי;240
ואשביעך;409
ביהוה;28
