בשנת;(1, [2, 300, 50, 400], 752)
שתים;(2, [300, 400, 10, 40], 750)
לדריוש;(3, [30, 4, 200, 10, 6, 300], 550)
המלך;(4, [5, 40, 30, 20], 95)
בחדש;(5, [2, 8, 4, 300], 314)
הששי;(6, [5, 300, 300, 10], 615)
ביום;(7, [2, 10, 6, 40], 58)
אחד;(8, [1, 8, 4], 13)
לחדש;(9, [30, 8, 4, 300], 342)
היה;(10, [5, 10, 5], 20)
דבר;(11, [4, 2, 200], 206)
יהוה;(12, [10, 5, 6, 5], 26)
ביד;(13, [2, 10, 4], 16)
חגי;(14, [8, 3, 10], 21)
הנביא;(15, [5, 50, 2, 10, 1], 68)
אל;(16, [1, 30], 31)
זרבבל;(17, [7, 200, 2, 2, 30], 241)
בן;(18, [2, 50], 52)
שאלתיאל;(19, [300, 1, 30, 400, 10, 1, 30], 772)
פחת;(20, [80, 8, 400], 488)
יהודה;(21, [10, 5, 6, 4, 5], 30)
ואל;(22, [6, 1, 30], 37)
יהושע;(23, [10, 5, 6, 300, 70], 391)
בן;(24, [2, 50], 52)
יהוצדק;(25, [10, 5, 6, 90, 4, 100], 215)
הכהן;(26, [5, 20, 5, 50], 80)
הגדול;(27, [5, 3, 4, 6, 30], 48)
לאמר;(28, [30, 1, 40, 200], 271)
כה;(29, [20, 5], 25)
אמר;(30, [1, 40, 200], 241)
יהוה;(31, [10, 5, 6, 5], 26)
צבאות;(32, [90, 2, 1, 6, 400], 499)
לאמר;(33, [30, 1, 40, 200], 271)
העם;(34, [5, 70, 40], 115)
הזה;(35, [5, 7, 5], 17)
אמרו;(36, [1, 40, 200, 6], 247)
לא;(37, [30, 1], 31)
עת;(38, [70, 400], 470)
בא;(39, [2, 1], 3)
עת;(40, [70, 400], 470)
בית;(41, [2, 10, 400], 412)
יהוה;(42, [10, 5, 6, 5], 26)
להבנות;(43, [30, 5, 2, 50, 6, 400], 493)
ויהי;(44, [6, 10, 5, 10], 31)
דבר;(45, [4, 2, 200], 206)
יהוה;(46, [10, 5, 6, 5], 26)
ביד;(47, [2, 10, 4], 16)
חגי;(48, [8, 3, 10], 21)
הנביא;(49, [5, 50, 2, 10, 1], 68)
לאמר;(50, [30, 1, 40, 200], 271)
העת;(51, [5, 70, 400], 475)
לכם;(52, [30, 20, 40], 90)
אתם;(53, [1, 400, 40], 441)
לשבת;(54, [30, 300, 2, 400], 732)
בבתיכם;(55, [2, 2, 400, 10, 20, 40], 474)
ספונים;(56, [60, 80, 6, 50, 10, 40], 246)
והבית;(57, [6, 5, 2, 10, 400], 423)
הזה;(58, [5, 7, 5], 17)
חרב;(59, [8, 200, 2], 210)
ועתה;(60, [6, 70, 400, 5], 481)
כה;(61, [20, 5], 25)
אמר;(62, [1, 40, 200], 241)
יהוה;(63, [10, 5, 6, 5], 26)
צבאות;(64, [90, 2, 1, 6, 400], 499)
שימו;(65, [300, 10, 40, 6], 356)
לבבכם;(66, [30, 2, 2, 20, 40], 94)
על;(67, [70, 30], 100)
דרכיכם;(68, [4, 200, 20, 10, 20, 40], 294)
זרעתם;(69, [7, 200, 70, 400, 40], 717)
הרבה;(70, [5, 200, 2, 5], 212)
והבא;(71, [6, 5, 2, 1], 14)
מעט;(72, [40, 70, 9], 119)
אכול;(73, [1, 20, 6, 30], 57)
ואין;(74, [6, 1, 10, 50], 67)
לשבעה;(75, [30, 300, 2, 70, 5], 407)
שתו;(76, [300, 400, 6], 706)
ואין;(77, [6, 1, 10, 50], 67)
לשכרה;(78, [30, 300, 20, 200, 5], 555)
לבוש;(79, [30, 2, 6, 300], 338)
ואין;(80, [6, 1, 10, 50], 67)
לחם;(81, [30, 8, 40], 78)
לו;(82, [30, 6], 36)
והמשתכר;(83, [6, 5, 40, 300, 400, 20, 200], 971)
משתכר;(84, [40, 300, 400, 20, 200], 960)
אל;(85, [1, 30], 31)
צרור;(86, [90, 200, 6, 200], 496)
נקוב;(87, [50, 100, 6, 2], 158)
כה;(88, [20, 5], 25)
אמר;(89, [1, 40, 200], 241)
יהוה;(90, [10, 5, 6, 5], 26)
צבאות;(91, [90, 2, 1, 6, 400], 499)
שימו;(92, [300, 10, 40, 6], 356)
לבבכם;(93, [30, 2, 2, 20, 40], 94)
על;(94, [70, 30], 100)
דרכיכם;(95, [4, 200, 20, 10, 20, 40], 294)
עלו;(96, [70, 30, 6], 106)
ההר;(97, [5, 5, 200], 210)
והבאתם;(98, [6, 5, 2, 1, 400, 40], 454)
עץ;(99, [70, 90], 160)
ובנו;(100, [6, 2, 50, 6], 64)
הבית;(101, [5, 2, 10, 400], 417)
וארצה;(102, [6, 1, 200, 90, 5], 302)
בו;(103, [2, 6], 8)
ואכבד;(104, [6, 1, 20, 2, 4], 33)
אמר;(105, [1, 40, 200], 241)
יהוה;(106, [10, 5, 6, 5], 26)
פנה;(107, [80, 50, 5], 135)
אל;(108, [1, 30], 31)
הרבה;(109, [5, 200, 2, 5], 212)
והנה;(110, [6, 5, 50, 5], 66)
למעט;(111, [30, 40, 70, 9], 149)
והבאתם;(112, [6, 5, 2, 1, 400, 40], 454)
הבית;(113, [5, 2, 10, 400], 417)
ונפחתי;(114, [6, 50, 80, 8, 400, 10], 554)
בו;(115, [2, 6], 8)
יען;(116, [10, 70, 50], 130)
מה;(117, [40, 5], 45)
נאם;(118, [50, 1, 40], 91)
יהוה;(119, [10, 5, 6, 5], 26)
צבאות;(120, [90, 2, 1, 6, 400], 499)
יען;(121, [10, 70, 50], 130)
ביתי;(122, [2, 10, 400, 10], 422)
אשר;(123, [1, 300, 200], 501)
הוא;(124, [5, 6, 1], 12)
חרב;(125, [8, 200, 2], 210)
ואתם;(126, [6, 1, 400, 40], 447)
רצים;(127, [200, 90, 10, 40], 340)
איש;(128, [1, 10, 300], 311)
לביתו;(129, [30, 2, 10, 400, 6], 448)
על;(130, [70, 30], 100)
כן;(131, [20, 50], 70)
עליכם;(132, [70, 30, 10, 20, 40], 170)
כלאו;(133, [20, 30, 1, 6], 57)
שמים;(134, [300, 40, 10, 40], 390)
מטל;(135, [40, 9, 30], 79)
והארץ;(136, [6, 5, 1, 200, 90], 302)
כלאה;(137, [20, 30, 1, 5], 56)
יבולה;(138, [10, 2, 6, 30, 5], 53)
ואקרא;(139, [6, 1, 100, 200, 1], 308)
חרב;(140, [8, 200, 2], 210)
על;(141, [70, 30], 100)
הארץ;(142, [5, 1, 200, 90], 296)
ועל;(143, [6, 70, 30], 106)
ההרים;(144, [5, 5, 200, 10, 40], 260)
ועל;(145, [6, 70, 30], 106)
הדגן;(146, [5, 4, 3, 50], 62)
ועל;(147, [6, 70, 30], 106)
התירוש;(148, [5, 400, 10, 200, 6, 300], 921)
ועל;(149, [6, 70, 30], 106)
היצהר;(150, [5, 10, 90, 5, 200], 310)
ועל;(151, [6, 70, 30], 106)
אשר;(152, [1, 300, 200], 501)
תוציא;(153, [400, 6, 90, 10, 1], 507)
האדמה;(154, [5, 1, 4, 40, 5], 55)
ועל;(155, [6, 70, 30], 106)
האדם;(156, [5, 1, 4, 40], 50)
ועל;(157, [6, 70, 30], 106)
הבהמה;(158, [5, 2, 5, 40, 5], 57)
ועל;(159, [6, 70, 30], 106)
כל;(160, [20, 30], 50)
יגיע;(161, [10, 3, 10, 70], 93)
כפים;(162, [20, 80, 10, 40], 150)
וישמע;(163, [6, 10, 300, 40, 70], 426)
זרבבל;(164, [7, 200, 2, 2, 30], 241)
בן;(165, [2, 50], 52)
שלתיאל;(166, [300, 30, 400, 10, 1, 30], 771)
