ויהי;(1, [6, 10, 5, 10], 31)
אחרי;(2, [1, 8, 200, 10], 219)
מות;(3, [40, 6, 400], 446)
יהושע;(4, [10, 5, 6, 300, 70], 391)
וישאלו;(5, [6, 10, 300, 1, 30, 6], 353)
בני;(6, [2, 50, 10], 62)
ישראל;(7, [10, 300, 200, 1, 30], 541)
ביהוה;(8, [2, 10, 5, 6, 5], 28)
לאמר;(9, [30, 1, 40, 200], 271)
מי;(10, [40, 10], 50)
יעלה;(11, [10, 70, 30, 5], 115)
לנו;(12, [30, 50, 6], 86)
אל;(13, [1, 30], 31)
הכנעני;(14, [5, 20, 50, 70, 50, 10], 205)
בתחלה;(15, [2, 400, 8, 30, 5], 445)
להלחם;(16, [30, 5, 30, 8, 40], 113)
בו;(17, [2, 6], 8)
ויאמר;(18, [6, 10, 1, 40, 200], 257)
יהוה;(19, [10, 5, 6, 5], 26)
יהודה;(20, [10, 5, 6, 4, 5], 30)
יעלה;(21, [10, 70, 30, 5], 115)
הנה;(22, [5, 50, 5], 60)
נתתי;(23, [50, 400, 400, 10], 860)
את;(24, [1, 400], 401)
הארץ;(25, [5, 1, 200, 90], 296)
בידו;(26, [2, 10, 4, 6], 22)
ויאמר;(27, [6, 10, 1, 40, 200], 257)
יהודה;(28, [10, 5, 6, 4, 5], 30)
לשמעון;(29, [30, 300, 40, 70, 6, 50], 496)
אחיו;(30, [1, 8, 10, 6], 25)
עלה;(31, [70, 30, 5], 105)
אתי;(32, [1, 400, 10], 411)
בגורלי;(33, [2, 3, 6, 200, 30, 10], 251)
ונלחמה;(34, [6, 50, 30, 8, 40, 5], 139)
בכנעני;(35, [2, 20, 50, 70, 50, 10], 202)
והלכתי;(36, [6, 5, 30, 20, 400, 10], 471)
גם;(37, [3, 40], 43)
אני;(38, [1, 50, 10], 61)
אתך;(39, [1, 400, 20], 421)
בגורלך;(40, [2, 3, 6, 200, 30, 20], 261)
וילך;(41, [6, 10, 30, 20], 66)
אתו;(42, [1, 400, 6], 407)
שמעון;(43, [300, 40, 70, 6, 50], 466)
ויעל;(44, [6, 10, 70, 30], 116)
יהודה;(45, [10, 5, 6, 4, 5], 30)
ויתן;(46, [6, 10, 400, 50], 466)
יהוה;(47, [10, 5, 6, 5], 26)
את;(48, [1, 400], 401)
הכנעני;(49, [5, 20, 50, 70, 50, 10], 205)
והפרזי;(50, [6, 5, 80, 200, 7, 10], 308)
בידם;(51, [2, 10, 4, 40], 56)
ויכום;(52, [6, 10, 20, 6, 40], 82)
בבזק;(53, [2, 2, 7, 100], 111)
עשרת;(54, [70, 300, 200, 400], 970)
אלפים;(55, [1, 30, 80, 10, 40], 161)
איש;(56, [1, 10, 300], 311)
וימצאו;(57, [6, 10, 40, 90, 1, 6], 153)
את;(58, [1, 400], 401)
אדני;(59, [1, 4, 50, 10], 65)
בזק;(60, [2, 7, 100], 109)
בבזק;(61, [2, 2, 7, 100], 111)
וילחמו;(62, [6, 10, 30, 8, 40, 6], 100)
בו;(63, [2, 6], 8)
ויכו;(64, [6, 10, 20, 6], 42)
את;(65, [1, 400], 401)
הכנעני;(66, [5, 20, 50, 70, 50, 10], 205)
ואת;(67, [6, 1, 400], 407)
הפרזי;(68, [5, 80, 200, 7, 10], 302)
וינס;(69, [6, 10, 50, 60], 126)
אדני;(70, [1, 4, 50, 10], 65)
בזק;(71, [2, 7, 100], 109)
וירדפו;(72, [6, 10, 200, 4, 80, 6], 306)
אחריו;(73, [1, 8, 200, 10, 6], 225)
ויאחזו;(74, [6, 10, 1, 8, 7, 6], 38)
אתו;(75, [1, 400, 6], 407)
ויקצצו;(76, [6, 10, 100, 90, 90, 6], 302)
את;(77, [1, 400], 401)
בהנות;(78, [2, 5, 50, 6, 400], 463)
ידיו;(79, [10, 4, 10, 6], 30)
ורגליו;(80, [6, 200, 3, 30, 10, 6], 255)
ויאמר;(81, [6, 10, 1, 40, 200], 257)
אדני;(82, [1, 4, 50, 10], 65)
בזק;(83, [2, 7, 100], 109)
שבעים;(84, [300, 2, 70, 10, 40], 422)
מלכים;(85, [40, 30, 20, 10, 40], 140)
בהנות;(86, [2, 5, 50, 6, 400], 463)
ידיהם;(87, [10, 4, 10, 5, 40], 69)
ורגליהם;(88, [6, 200, 3, 30, 10, 5, 40], 294)
מקצצים;(89, [40, 100, 90, 90, 10, 40], 370)
היו;(90, [5, 10, 6], 21)
מלקטים;(91, [40, 30, 100, 9, 10, 40], 229)
תחת;(92, [400, 8, 400], 808)
שלחני;(93, [300, 30, 8, 50, 10], 398)
כאשר;(94, [20, 1, 300, 200], 521)
עשיתי;(95, [70, 300, 10, 400, 10], 790)
כן;(96, [20, 50], 70)
שלם;(97, [300, 30, 40], 370)
לי;(98, [30, 10], 40)
אלהים;(99, [1, 30, 5, 10, 40], 86)
ויביאהו;(100, [6, 10, 2, 10, 1, 5, 6], 40)
ירושלם;(101, [10, 200, 6, 300, 30, 40], 586)
וימת;(102, [6, 10, 40, 400], 456)
שם;(103, [300, 40], 340)
וילחמו;(104, [6, 10, 30, 8, 40, 6], 100)
בני;(105, [2, 50, 10], 62)
יהודה;(106, [10, 5, 6, 4, 5], 30)
בירושלם;(107, [2, 10, 200, 6, 300, 30, 40], 588)
וילכדו;(108, [6, 10, 30, 20, 4, 6], 76)
אותה;(109, [1, 6, 400, 5], 412)
ויכוה;(110, [6, 10, 20, 6, 5], 47)
לפי;(111, [30, 80, 10], 120)
חרב;(112, [8, 200, 2], 210)
ואת;(113, [6, 1, 400], 407)
העיר;(114, [5, 70, 10, 200], 285)
שלחו;(115, [300, 30, 8, 6], 344)
באש;(116, [2, 1, 300], 303)
ואחר;(117, [6, 1, 8, 200], 215)
ירדו;(118, [10, 200, 4, 6], 220)
בני;(119, [2, 50, 10], 62)
יהודה;(120, [10, 5, 6, 4, 5], 30)
להלחם;(121, [30, 5, 30, 8, 40], 113)
בכנעני;(122, [2, 20, 50, 70, 50, 10], 202)
יושב;(123, [10, 6, 300, 2], 318)
ההר;(124, [5, 5, 200], 210)
והנגב;(125, [6, 5, 50, 3, 2], 66)
והשפלה;(126, [6, 5, 300, 80, 30, 5], 426)
וילך;(127, [6, 10, 30, 20], 66)
יהודה;(128, [10, 5, 6, 4, 5], 30)
אל;(129, [1, 30], 31)
הכנעני;(130, [5, 20, 50, 70, 50, 10], 205)
היושב;(131, [5, 10, 6, 300, 2], 323)
בחברון;(132, [2, 8, 2, 200, 6, 50], 268)
ושם;(133, [6, 300, 40], 346)
חברון;(134, [8, 2, 200, 6, 50], 266)
לפנים;(135, [30, 80, 50, 10, 40], 210)
קרית;(136, [100, 200, 10, 400], 710)
ארבע;(137, [1, 200, 2, 70], 273)
ויכו;(138, [6, 10, 20, 6], 42)
את;(139, [1, 400], 401)
ששי;(140, [300, 300, 10], 610)
ואת;(141, [6, 1, 400], 407)
אחימן;(142, [1, 8, 10, 40, 50], 109)
ואת;(143, [6, 1, 400], 407)
תלמי;(144, [400, 30, 40, 10], 480)
וילך;(145, [6, 10, 30, 20], 66)
משם;(146, [40, 300, 40], 380)
אל;(147, [1, 30], 31)
יושבי;(148, [10, 6, 300, 2, 10], 328)
דביר;(149, [4, 2, 10, 200], 216)
ושם;(150, [6, 300, 40], 346)
דביר;(151, [4, 2, 10, 200], 216)
לפנים;(152, [30, 80, 50, 10, 40], 210)
קרית;(153, [100, 200, 10, 400], 710)
ספר;(154, [60, 80, 200], 340)
ויאמר;(155, [6, 10, 1, 40, 200], 257)
כלב;(156, [20, 30, 2], 52)
אשר;(157, [1, 300, 200], 501)
יכה;(158, [10, 20, 5], 35)
את;(159, [1, 400], 401)
קרית;(160, [100, 200, 10, 400], 710)
ספר;(161, [60, 80, 200], 340)
ולכדה;(162, [6, 30, 20, 4, 5], 65)
ונתתי;(163, [6, 50, 400, 400, 10], 866)
לו;(164, [30, 6], 36)
את;(165, [1, 400], 401)
עכסה;(166, [70, 20, 60, 5], 155)
בתי;(167, [2, 400, 10], 412)
לאשה;(168, [30, 1, 300, 5], 336)
וילכדה;(169, [6, 10, 30, 20, 4, 5], 75)
עתניאל;(170, [70, 400, 50, 10, 1, 30], 561)
בן;(171, [2, 50], 52)
קנז;(172, [100, 50, 7], 157)
אחי;(173, [1, 8, 10], 19)
כלב;(174, [20, 30, 2], 52)
הקטן;(175, [5, 100, 9, 50], 164)
ממנו;(176, [40, 40, 50, 6], 136)
ויתן;(177, [6, 10, 400, 50], 466)
לו;(178, [30, 6], 36)
את;(179, [1, 400], 401)
עכסה;(180, [70, 20, 60, 5], 155)
בתו;(181, [2, 400, 6], 408)
לאשה;(182, [30, 1, 300, 5], 336)
ויהי;(183, [6, 10, 5, 10], 31)
בבואה;(184, [2, 2, 6, 1, 5], 16)
ותסיתהו;(185, [6, 400, 60, 10, 400, 5, 6], 887)
לשאול;(186, [30, 300, 1, 6, 30], 367)
מאת;(187, [40, 1, 400], 441)
אביה;(188, [1, 2, 10, 5], 18)
השדה;(189, [5, 300, 4, 5], 314)
ותצנח;(190, [6, 400, 90, 50, 8], 554)
