ויהי;(1, [6, 10, 5, 10], 31)
בשלשים;(2, [2, 300, 30, 300, 10, 40], 682)
שנה;(3, [300, 50, 5], 355)
ברביעי;(4, [2, 200, 2, 10, 70, 10], 294)
בחמשה;(5, [2, 8, 40, 300, 5], 355)
לחדש;(6, [30, 8, 4, 300], 342)
ואני;(7, [6, 1, 50, 10], 67)
בתוך;(8, [2, 400, 6, 20], 428)
הגולה;(9, [5, 3, 6, 30, 5], 49)
על;(10, [70, 30], 100)
נהר;(11, [50, 5, 200], 255)
כבר;(12, [20, 2, 200], 222)
נפתחו;(13, [50, 80, 400, 8, 6], 544)
השמים;(14, [5, 300, 40, 10, 40], 395)
ואראה;(15, [6, 1, 200, 1, 5], 213)
מראות;(16, [40, 200, 1, 6, 400], 647)
אלהים;(17, [1, 30, 5, 10, 40], 86)
בחמשה;(18, [2, 8, 40, 300, 5], 355)
לחדש;(19, [30, 8, 4, 300], 342)
היא;(20, [5, 10, 1], 16)
השנה;(21, [5, 300, 50, 5], 360)
החמישית;(22, [5, 8, 40, 10, 300, 10, 400], 773)
לגלות;(23, [30, 3, 30, 6, 400], 469)
המלך;(24, [5, 40, 30, 20], 95)
יויכין;(25, [10, 6, 10, 20, 10, 50], 106)
היה;(26, [5, 10, 5], 20)
היה;(27, [5, 10, 5], 20)
דבר;(28, [4, 2, 200], 206)
יהוה;(29, [10, 5, 6, 5], 26)
אל;(30, [1, 30], 31)
יחזקאל;(31, [10, 8, 7, 100, 1, 30], 156)
בן;(32, [2, 50], 52)
בוזי;(33, [2, 6, 7, 10], 25)
הכהן;(34, [5, 20, 5, 50], 80)
בארץ;(35, [2, 1, 200, 90], 293)
כשדים;(36, [20, 300, 4, 10, 40], 374)
על;(37, [70, 30], 100)
נהר;(38, [50, 5, 200], 255)
כבר;(39, [20, 2, 200], 222)
ותהי;(40, [6, 400, 5, 10], 421)
עליו;(41, [70, 30, 10, 6], 116)
שם;(42, [300, 40], 340)
יד;(43, [10, 4], 14)
יהוה;(44, [10, 5, 6, 5], 26)
וארא;(45, [6, 1, 200, 1], 208)
והנה;(46, [6, 5, 50, 5], 66)
רוח;(47, [200, 6, 8], 214)
סערה;(48, [60, 70, 200, 5], 335)
באה;(49, [2, 1, 5], 8)
מן;(50, [40, 50], 90)
הצפון;(51, [5, 90, 80, 6, 50], 231)
ענן;(52, [70, 50, 50], 170)
גדול;(53, [3, 4, 6, 30], 43)
ואש;(54, [6, 1, 300], 307)
מתלקחת;(55, [40, 400, 30, 100, 8, 400], 978)
ונגה;(56, [6, 50, 3, 5], 64)
לו;(57, [30, 6], 36)
סביב;(58, [60, 2, 10, 2], 74)
ומתוכה;(59, [6, 40, 400, 6, 20, 5], 477)
כעין;(60, [20, 70, 10, 50], 150)
החשמל;(61, [5, 8, 300, 40, 30], 383)
