המשא;(1, [5, 40, 300, 1], 346)
אשר;(2, [1, 300, 200], 501)
חזה;(3, [8, 7, 5], 20)
חבקוק;(4, [8, 2, 100, 6, 100], 216)
הנביא;(5, [5, 50, 2, 10, 1], 68)
עד;(6, [70, 4], 74)
אנה;(7, [1, 50, 5], 56)
יהוה;(8, [10, 5, 6, 5], 26)
שועתי;(9, [300, 6, 70, 400, 10], 786)
ולא;(10, [6, 30, 1], 37)
תשמע;(11, [400, 300, 40, 70], 810)
אזעק;(12, [1, 7, 70, 100], 178)
אליך;(13, [1, 30, 10, 20], 61)
חמס;(14, [8, 40, 60], 108)
ולא;(15, [6, 30, 1], 37)
תושיע;(16, [400, 6, 300, 10, 70], 786)
למה;(17, [30, 40, 5], 75)
תראני;(18, [400, 200, 1, 50, 10], 661)
און;(19, [1, 6, 50], 57)
ועמל;(20, [6, 70, 40, 30], 146)
תביט;(21, [400, 2, 10, 9], 421)
ושד;(22, [6, 300, 4], 310)
וחמס;(23, [6, 8, 40, 60], 114)
לנגדי;(24, [30, 50, 3, 4, 10], 97)
ויהי;(25, [6, 10, 5, 10], 31)
ריב;(26, [200, 10, 2], 212)
ומדון;(27, [6, 40, 4, 6, 50], 106)
ישא;(28, [10, 300, 1], 311)
על;(29, [70, 30], 100)
כן;(30, [20, 50], 70)
תפוג;(31, [400, 80, 6, 3], 489)
תורה;(32, [400, 6, 200, 5], 611)
ולא;(33, [6, 30, 1], 37)
יצא;(34, [10, 90, 1], 101)
לנצח;(35, [30, 50, 90, 8], 178)
משפט;(36, [40, 300, 80, 9], 429)
כי;(37, [20, 10], 30)
רשע;(38, [200, 300, 70], 570)
מכתיר;(39, [40, 20, 400, 10, 200], 670)
את;(40, [1, 400], 401)
הצדיק;(41, [5, 90, 4, 10, 100], 209)
על;(42, [70, 30], 100)
כן;(43, [20, 50], 70)
יצא;(44, [10, 90, 1], 101)
משפט;(45, [40, 300, 80, 9], 429)
מעקל;(46, [40, 70, 100, 30], 240)
ראו;(47, [200, 1, 6], 207)
בגוים;(48, [2, 3, 6, 10, 40], 61)
והביטו;(49, [6, 5, 2, 10, 9, 6], 38)
והתמהו;(50, [6, 5, 400, 40, 5, 6], 462)
תמהו;(51, [400, 40, 5, 6], 451)
כי;(52, [20, 10], 30)
פעל;(53, [80, 70, 30], 180)
פעל;(54, [80, 70, 30], 180)
בימיכם;(55, [2, 10, 40, 10, 20, 40], 122)
לא;(56, [30, 1], 31)
תאמינו;(57, [400, 1, 40, 10, 50, 6], 507)
כי;(58, [20, 10], 30)
יספר;(59, [10, 60, 80, 200], 350)
כי;(60, [20, 10], 30)
הנני;(61, [5, 50, 50, 10], 115)
